"DateTime","Temperature","Humidity","Dew Point"
"2023-08-22 11:16:36",36.7,27.6,6.3
"2023-08-22 12:16:36",37.8,28.9,8.2
"2023-08-22 13:16:36",38.5,23.8,4.5
"2023-08-22 14:16:36",40.8,22.3,5.2
"2023-08-22 15:16:36",38.1,26.6,6.6
"2023-08-22 16:16:36",35.6,28,5.5
"2023-08-22 17:16:36",31.1,35.1,6.6
"2023-08-22 18:16:36",30.4,36.8,7
"2023-08-22 19:16:36",28,39.2,6.3
"2023-08-22 20:16:36",26.2,43.1,6.8
"2023-08-22 21:16:36",24.1,47.9,7.2
"2023-08-22 22:16:36",25.5,47.7,8.4
"2023-08-22 23:16:36",22.8,52.6,8.1
"2023-08-23 00:16:36",21.6,55.9,8.2
"2023-08-23 01:16:36",19.9,57.7,7.3
"2023-08-23 02:16:36",21,57.1,8.2
"2023-08-23 03:16:36",22.6,55.3,9
"2023-08-23 04:16:36",22.6,56.9,9.7
"2023-08-23 05:16:36",32,50.5,15.6
"2023-08-23 06:16:36",40.3,42.1,19
"2023-08-23 07:16:36",44.8,23.4,9.5
"2023-08-23 08:16:36",44.6,22.8,8.8
"2023-08-23 09:16:36",44.1,25.9,11.3
"2023-08-23 10:16:36",43.5,28.4,12.9
"2023-08-23 11:16:36",46.2,26.4,13.6
"2023-08-23 12:16:36",48.2,40.3,25.2
"2023-08-23 13:16:36",47.7,43.4,26.6
"2023-08-23 14:16:36",46.2,30.7,17.1
"2023-08-23 15:16:36",42.6,32.6,15.3
"2023-08-23 16:16:36",38.1,43.2,17.8
"2023-08-23 17:16:36",37,48.9,19.6
"2023-08-23 18:16:36",36.1,51,19.8
"2023-08-23 19:16:36",34.7,56.1,20.7
"2023-08-23 20:16:36",34.3,57.6,20.8
"2023-08-23 21:16:36",33.3,63.7,22.3
"2023-08-23 22:16:36",28.9,100,29.1
"2023-08-23 23:16:36",30.9,83.6,26.6
"2023-08-24 00:16:36",32,71.7,23.9
"2023-08-24 01:16:36",31.1,72.4,23.2
"2023-08-24 02:16:36",31.3,71.4,23.2
"2023-08-24 03:16:36",30.2,70.2,21.7
"2023-08-24 04:16:36",28.4,73,20.8
"2023-08-24 05:16:36",36,63.3,24.8
"2023-08-24 06:16:36",36.5,58.7,23.4
"2023-08-24 07:16:36",37,56,22.8
"2023-08-24 08:16:36",39.6,53.1,23.9
"2023-08-24 09:16:36",41,52,24.8
"2023-08-24 10:16:36",40.6,53.9,25.3
"2023-08-24 11:16:36",42.3,47.1,23.5
"2023-08-24 12:16:36",41.9,49.3,24.3
"2023-08-24 13:16:36",42.4,51.5,25.9
"2023-08-24 14:16:36",36.7,72.1,28.6
"2023-08-24 15:16:36",38.5,61.2,26.2
"2023-08-24 16:16:36",37.8,70.3,28.9
"2023-08-24 17:16:36",34.2,82.6,29.5
"2023-08-24 18:16:36",32.9,84.4,28.8
"2023-08-24 19:16:36",31.3,90.3,28.8
"2023-08-24 20:16:36",29.7,99.8,29.7
"2023-08-24 21:16:36",30,100,30.7
"2023-08-24 22:16:36",29.7,100,30.7
"2023-08-24 23:16:36",29.1,100,30.4
"2023-08-25 00:16:36",28,100,29.5
"2023-08-25 01:16:36",27.1,100,28.6
"2023-08-25 02:16:36",24.6,100,26.1
"2023-08-25 03:16:36",22.8,100,23.9
"2023-08-25 04:16:36",25.2,95.8,24.1
"2023-08-25 05:16:36",34.2,61,22.1
"2023-08-25 06:16:36",42.8,47.8,24.4
"2023-08-25 07:16:36",41.5,41.5,19.9
"2023-08-25 08:16:36",43.2,30.2,14
"2023-08-25 09:16:36",43.2,26.3,10.8
"2023-08-25 10:16:36",45.1,25.4,11.7
"2023-08-25 11:16:36",46.2,28.7,15.4
"2023-08-25 12:16:36",45,31.7,16.7
"2023-08-25 13:16:36",46,33.7,19
"2023-08-25 14:16:36",48.4,32.5,20.3
"2023-08-25 15:16:36",46.2,37.5,21.7
"2023-08-25 16:16:36",43.5,39.1,20.3
"2023-08-25 17:16:36",40.5,40.3,18.1
"2023-08-25 18:16:36",39,43.3,18.5
"2023-08-25 19:16:36",36.9,45.8,18
"2023-08-25 20:16:36",36.7,47,18.3
"2023-08-25 21:16:36",36,50.3,19.2
"2023-08-25 22:16:36",35.8,48.7,18.3
"2023-08-25 23:16:36",39.6,43.8,19.4
"2023-08-26 00:16:36",36.5,47.1,18.1
"2023-08-26 01:16:36",36.1,47.7,18.1
"2023-08-26 02:16:36",40.1,41.2,18.3
"2023-08-26 03:16:36",38.8,45.4,19.6
"2023-08-26 04:16:36",43.2,39.9,20.5
"2023-08-26 05:16:36",49.5,35.8,23.5
"2023-08-26 06:16:36",51.8,32.4,23.2
"2023-08-26 07:16:36",54.5,32,25.3
"2023-08-26 08:16:36",56.1,29.1,24.4
"2023-08-26 09:16:36",55,28.4,23
"2023-08-26 10:16:36",55.4,26.2,21.4
"2023-08-26 11:16:36",57.2,28.1,24.6
"2023-08-26 12:16:36",57.9,25.5,22.8
"2023-08-26 13:16:36",59,23.6,21.9
"2023-08-26 14:16:36",61.2,19.7,19.6
"2023-08-26 15:16:36",57.6,21.4,18.5
"2023-08-26 16:16:36",57,23.6,20.3
"2023-08-26 17:16:36",52.7,28.3,20.8
"2023-08-26 18:16:36",50.5,32.6,22.3
"2023-08-26 19:16:36",44.8,42.1,23.2
"2023-08-26 20:16:36",43.7,44.7,23.5
"2023-08-26 21:16:36",43.2,46.5,24.1
"2023-08-26 22:16:36",40.6,48.6,22.8
"2023-08-26 23:16:36",41.2,47.7,22.8
"2023-08-27 00:16:36",47.5,41,25
"2023-08-27 01:16:36",47.8,40.8,25.2
"2023-08-27 02:16:36",47.3,43,26.1
"2023-08-27 03:16:36",48,43.8,27.1
"2023-08-27 04:16:36",47.7,43.7,26.8
"2023-08-27 05:16:36",48.9,42.6,27.1
"2023-08-27 06:16:36",51.6,39.1,27.7
"2023-08-27 07:16:36",56.7,33.6,28.4
"2023-08-27 08:16:36",56.7,33.4,28.2
"2023-08-27 09:16:36",55.8,33.4,27.5
"2023-08-27 10:16:36",56.5,32.1,27.1
"2023-08-27 11:16:36",56.7,26.5,22.6
"2023-08-27 12:16:36",56.7,26.4,22.6
"2023-08-27 13:16:36",57,25.8,22.3
"2023-08-27 14:16:36",57.7,27,24.1
"2023-08-27 15:16:36",57,28.8,25
"2023-08-27 16:16:36",54.7,32.4,25.7
"2023-08-27 17:16:36",50.9,34.4,23.9
"2023-08-27 18:16:36",46.6,41.5,24.4
"2023-08-27 19:16:36",43.9,46.4,24.6
"2023-08-27 20:16:36",41.2,50.8,24.3
"2023-08-27 21:16:36",39.2,54.4,24.1
"2023-08-27 22:16:36",38.7,54.6,23.7
"2023-08-27 23:16:36",40.3,51.5,23.9
"2023-08-28 00:16:36",39.2,52.7,23.4
"2023-08-28 01:16:36",36.5,56.4,22.5
"2023-08-28 02:16:36",39.7,52.5,23.7
"2023-08-28 03:16:36",37.9,55.5,23.4
"2023-08-28 04:16:36",40.5,51.3,23.9
"2023-08-28 05:16:36",51.8,35.8,25.7
"2023-08-28 06:16:36",56.7,28.3,24.3
"2023-08-28 07:16:36",58.3,26.2,23.9
"2023-08-28 08:16:36",63.5,24.7,27
"2023-08-28 09:16:36",63.5,26.9,28.9
"2023-08-28 10:16:36",64,28.4,30.7
"2023-08-28 11:16:36",64.2,27.6,30.2
"2023-08-28 12:16:36",64.8,26.8,30
"2023-08-28 13:16:36",65.7,26.7,30.7
"2023-08-28 14:16:36",64,28.2,30.6
"2023-08-28 15:16:36",59,32.4,29.7
"2023-08-28 16:16:36",58.3,30.5,27.5
"2023-08-28 17:16:36",52.9,34,25.3
"2023-08-28 18:16:36",50.5,34.6,23.7
"2023-08-28 19:16:36",46.9,39.8,23.7
"2023-08-28 20:16:36",45.3,43,24.1
"2023-08-28 21:16:36",46.4,38.1,22.3
"2023-08-28 22:16:36",44.6,39.7,21.6
"2023-08-28 23:16:36",43.5,39.6,20.7
"2023-08-29 00:16:36",45,32,16.9
"2023-08-29 01:16:36",49.1,22.5,12.4
"2023-08-29 02:16:36",46.6,26.1,13.6
"2023-08-29 03:16:36",40.1,37.2,16
"2023-08-29 04:16:36",40.1,37,16
"2023-08-29 05:16:36",48.9,34.1,21.9
"2023-08-29 06:16:36",56.7,25,21.4
"2023-08-29 07:16:36",56.7,25.2,21.6
"2023-08-29 08:16:36",55,25.5,20.3
"2023-08-29 09:16:36",55.9,26.1,21.7
"2023-08-29 10:16:36",56.8,24.4,20.8
"2023-08-29 11:16:36",54.1,27.5,21.4
"2023-08-29 12:16:36",47.8,30.9,18.7
"2023-08-29 13:16:36",42.3,54.4,27
"2023-08-29 14:16:36",42.8,57.3,28.8
"2023-08-29 15:16:36",41,63.2,29.5
"2023-08-29 16:16:36",35.8,80.8,30.6
"2023-08-29 17:16:36",36,77.5,29.7
"2023-08-29 18:16:36",35.6,74.8,28.4
"2023-08-29 19:16:36",35.2,69.9,26.4
"2023-08-29 20:16:36",35.6,70.8,27.1
"2023-08-29 21:16:36",36,69.8,27.1
"2023-08-29 22:16:36",36.1,73,28.4
"2023-08-29 23:16:36",36.3,73.9,28.8
"2023-08-30 00:16:36",34,92.1,32
"2023-08-30 01:16:36",33.6,100,33.6
"2023-08-30 02:16:36",33.8,100,33.8
"2023-08-30 03:16:36",34.9,96.5,34
"2023-08-30 04:16:36",36.3,87.1,32.9
"2023-08-30 05:16:36",38.1,81.7,33.1
"2023-08-30 06:16:36",39,78.4,32.9
"2023-08-30 07:16:36",39.9,74.8,32.5
"2023-08-30 08:16:36",42.3,68,32.5
"2023-08-30 09:16:36",42.6,66.2,32.2
"2023-08-30 10:16:36",43.5,66.2,33.1
"2023-08-30 11:16:36",44.2,66.1,33.6
"2023-08-30 12:16:36",46.2,57.2,32
"2023-08-30 13:16:36",46.2,57.4,32
"2023-08-30 14:16:36",47.3,58.9,33.6
"2023-08-30 15:16:36",46.4,57.4,32.2
"2023-08-30 16:16:36",45,56.4,30.4
"2023-08-30 17:16:36",43.3,58.7,29.8
"2023-08-30 18:16:36",42.3,62,30.2
"2023-08-30 19:16:36",43.7,57.7,29.8
"2023-08-30 20:16:36",42.6,57.3,28.6
"2023-08-30 21:16:36",42.1,57.1,28
"2023-08-30 22:16:36",42.6,59.4,29.5
"2023-08-30 23:16:36",43,62.1,30.9
"2023-08-31 00:16:36",41.2,62.6,29.5
"2023-08-31 01:16:36",40.8,60.9,28.4
"2023-08-31 02:16:36",41.2,60.2,28.4
"2023-08-31 03:16:36",40.3,62.3,28.4
"2023-08-31 04:16:36",41.2,61.3,28.9
"2023-08-31 05:16:36",45.9,56,31.1
"2023-08-31 06:16:36",43,61.6,30.7
"2023-08-31 07:16:36",45,57.9,31.1
"2023-08-31 08:16:36",47.7,54.1,32
"2023-08-31 09:16:36",50.9,49.2,32.5
"2023-08-31 10:16:36",49.8,51.7,32.9
"2023-08-31 11:16:36",50.7,51,33.3
"2023-08-31 12:16:36",52.9,51.7,35.6
"2023-08-31 13:16:36",53.6,50.4,35.6
"2023-08-31 14:16:36",53.2,48.2,34.2
"2023-08-31 15:16:36",50.7,54.4,34.9
"2023-08-31 16:16:36",40.8,87,37.2
"2023-08-31 17:16:36",42.1,81.5,36.9
"2023-08-31 18:16:36",42.6,76.3,35.8
"2023-08-31 19:16:36",40.3,85,36.1
"2023-08-31 20:16:36",38.1,90.1,35.4
"2023-08-31 21:16:36",34.7,95,33.4
"2023-08-31 22:16:36",28.9,100,30.4
"2023-08-31 23:16:36",27.5,100,28.9
"2023-09-01 00:16:36",24.8,100,26.2
"2023-09-01 01:16:36",23.9,100,25
"2023-09-01 02:16:36",23.2,100,24.3
"2023-09-01 03:16:36",22.8,100,23.9
"2023-09-01 04:16:36",22.8,100,23.9
"2023-09-01 05:16:36",22.6,100,23.7
"2023-09-01 06:16:36",22.3,100,23.2
"2023-09-01 07:16:36",21.9,100,22.8
"2023-09-01 08:16:36",22.5,100,23.4
"2023-09-01 09:16:36",22.5,100,23.4
"2023-09-01 10:16:36",23.2,100,24.1
"2023-09-01 11:16:36",23.9,100,25
"2023-09-01 12:16:36",22.6,100,23.7
"2023-09-01 13:16:36",23,100,24.1
"2023-09-01 14:16:36",23.7,100,25
"2023-09-01 15:16:36",23.5,100,24.8
"2023-09-01 16:16:36",23.2,100,24.4
"2023-09-01 17:16:36",23,100,24.3
"2023-09-01 18:16:36",23.2,100,24.4
"2023-09-01 19:16:36",23.5,100,25
"2023-09-01 20:16:36",23.9,100,25.3
"2023-09-01 21:16:36",23.5,100,25
"2023-09-01 22:16:36",23.5,100,25
"2023-09-01 23:16:36",23.2,100,24.6
"2023-09-02 00:16:36",23.2,100,24.6
"2023-09-02 01:16:36",23.2,100,24.6
"2023-09-02 02:16:36",23,100,24.3
"2023-09-02 03:16:36",23.4,100,24.8
"2023-09-02 04:16:36",23.4,100,24.8
"2023-09-02 05:16:36",24.1,100,25.5
"2023-09-02 06:16:36",26.8,100,28.2
"2023-09-02 07:16:36",28,100,29.1
"2023-09-02 08:16:36",28.4,100,28.9
"2023-09-02 09:16:36",28.4,100,28.6
"2023-09-02 10:16:36",26.8,100,27.3
"2023-09-02 11:16:36",27,100,27.1
"2023-09-02 12:16:36",28.9,97.8,28.4
"2023-09-02 13:16:36",27,97.8,26.4
"2023-09-02 14:16:36",26.8,99.6,26.6
"2023-09-02 15:16:36",25.2,100,25.5
"2023-09-02 16:16:36",23.9,100,24.6
"2023-09-02 17:16:36",22.6,100,23.7
"2023-09-02 18:16:36",22.3,100,23.7
"2023-09-02 19:16:36",22.3,100,23.5
"2023-09-02 20:16:36",22.3,100,23.5
"2023-09-02 21:16:36",22.3,100,23.5
"2023-09-02 22:16:36",22.1,100,23.4
"2023-09-02 23:16:36",22.3,100,23.7
"2023-09-03 00:16:36",21.7,100,23
"2023-09-03 01:16:36",21.6,100,22.8
"2023-09-03 02:16:36",21,100,22.1
"2023-09-03 03:16:36",20.8,100,21.9
"2023-09-03 04:16:36",21.4,100,22.5
"2023-09-03 05:16:36",24.8,100,25
"2023-09-03 06:16:36",27,97.3,26.2
"2023-09-03 07:16:36",27.7,95.6,26.6
"2023-09-03 08:16:36",29.5,92.5,27.5
"2023-09-03 09:16:36",31.5,90.6,29.1
"2023-09-03 10:16:36",30.2,92.2,28.2
"2023-09-03 11:16:36",37.6,82.7,32.7
"2023-09-03 12:16:36",30.4,91.6,28.2
"2023-09-03 13:16:36",27,99.9,27
"2023-09-03 14:16:36",30.9,97.1,30.2
"2023-09-03 15:16:36",26.6,100,26.8
"2023-09-03 16:16:36",25.2,100,25.7
"2023-09-03 17:16:36",23.9,100,25.2
"2023-09-03 18:16:36",23.4,100,24.6
"2023-09-03 19:16:36",23.5,100,25.2
"2023-09-03 20:16:36",22.8,100,24.4
"2023-09-03 21:16:36",23,100,24.4
"2023-09-03 22:16:36",21.9,100,23.4
"2023-09-03 23:16:36",19.8,100,21
"2023-09-04 00:16:36",19.9,100,21
"2023-09-04 01:16:36",20.3,100,21.6
"2023-09-04 02:16:36",21.2,100,22.5
"2023-09-04 03:16:36",19.9,100,21
"2023-09-04 04:16:36",24.4,100,25.7
"2023-09-04 05:16:36",31.8,98.3,31.5
"2023-09-04 06:16:36",42.8,75.6,35.6
"2023-09-04 07:16:36",43.7,60.3,30.9
"2023-09-04 08:16:36",43.3,65.3,32.5
"2023-09-04 09:16:36",43.3,66.2,32.9
"2023-09-04 10:16:36",46.9,66,36.1
"2023-09-04 11:16:36",48,63.9,36.5
"2023-09-04 12:16:36",51.4,56.1,36.3
"2023-09-04 13:16:36",54.1,31.1,24.3
"2023-09-04 14:16:36",54.7,30.1,24.1
"2023-09-04 15:16:36",52.5,36,26.4
"2023-09-04 16:16:36",51.4,34.5,24.4
"2023-09-04 17:16:36",46.8,39.6,23.5
"2023-09-04 18:16:36",45.1,43.6,24.3
"2023-09-04 19:16:36",46.8,44.2,26.1
"2023-09-04 20:16:36",48.2,40.7,25.5
"2023-09-04 21:16:36",46.9,42.8,25.5
"2023-09-04 22:16:36",47.8,40,24.8
"2023-09-04 23:16:36",45.5,42.5,24.1
"2023-09-05 00:16:36",46.6,43.8,25.7
"2023-09-05 01:16:36",45,45.5,25.2
"2023-09-05 02:16:36",46.8,44.8,26.4
"2023-09-05 03:16:36",47.8,43.9,27
"2023-09-05 04:16:36",48.7,42.5,27
"2023-09-05 05:16:36",52.3,39.1,28.2
"2023-09-05 06:16:36",53.2,39.8,29.5
"2023-09-05 07:16:36",54.9,40.8,31.6
"2023-09-05 08:16:36",54.3,40.9,31.1
"2023-09-05 09:16:36",55.2,40.7,31.8
"2023-09-05 10:16:36",55,39.6,30.9
"2023-09-05 11:16:36",56.5,39,32
"2023-09-05 12:16:36",57.4,37.6,31.8
"2023-09-05 13:16:36",58.6,33.7,30.2
"2023-09-05 14:16:36",59,29.4,27.1
"2023-09-05 15:16:36",56.3,36.4,30
"2023-09-05 16:16:36",54.5,36.7,28.6
"2023-09-05 17:16:36",52.9,38.1,28
"2023-09-05 18:16:36",53.1,36.2,27
"2023-09-05 19:16:36",50.4,40.3,27.1
"2023-09-05 20:16:36",50,37.9,25.3
"2023-09-05 21:16:36",48.6,36.3,23
"2023-09-05 22:16:36",47.1,36.5,21.9
"2023-09-05 23:16:36",43,42,21.6
"2023-09-06 00:16:36",36.3,71.2,27.9
"2023-09-06 01:16:36",33.4,76.2,26.8
"2023-09-06 02:16:36",31.5,74.9,24.4
"2023-09-06 03:16:36",30.6,71.4,22.5
"2023-09-06 04:16:36",34.2,65.7,23.9
"2023-09-06 05:16:36",38.8,52.7,23
"2023-09-06 06:16:36",41.5,52.3,25.3
"2023-09-06 07:16:36",44.4,45.5,24.6
"2023-09-06 08:16:36",45.7,44.7,25.3
"2023-09-06 09:16:36",47.8,45.5,27.9
"2023-09-06 10:16:36",48.4,46.8,28.9
"2023-09-06 11:16:36",50,48.9,31.6
"2023-09-06 12:16:36",45.9,64.7,34.7
"2023-09-06 13:16:36",51.8,51.6,34.5
"2023-09-06 14:16:36",50.4,57.9,36.1
"2023-09-06 15:16:36",41.5,84,37
"2023-09-06 16:16:36",41.4,96.4,40.5
"2023-09-06 17:16:36",41.7,95,40.5
"2023-09-06 18:16:36",41.5,100,41.9
"2023-09-06 19:16:36",39.9,100,40.8
"2023-09-06 20:16:36",37.8,99.1,37.6
"2023-09-06 21:16:36",40.3,92.6,38.3
"2023-09-06 22:16:36",39.2,95.8,38.1
"2023-09-06 23:16:36",37.4,97.1,36.7
"2023-09-07 00:16:36",36.3,100,36.7
"2023-09-07 01:16:36",36.7,99.4,36.5
"2023-09-07 02:16:36",35.6,100,36.1
"2023-09-07 03:16:36",34.5,100,35.4
"2023-09-07 04:16:36",40.1,88.5,37
"2023-09-07 05:16:36",49.3,72.8,41
"2023-09-07 06:16:36",54.9,56.7,39.9
"2023-09-07 07:16:36",59.4,44.7,37.9
"2023-09-07 08:16:36",59,40.7,35.2
"2023-09-07 09:16:36",59.2,40.1,35.1
"2023-09-07 10:16:36",63.9,37.6,37.6
"2023-09-07 11:16:36",55.2,48,36
"2023-09-07 12:16:36",59,53.9,42.4
"2023-09-07 13:16:36",56.1,60.3,42.6
"2023-09-07 14:16:36",55.9,58.3,41.5
"2023-09-07 15:16:36",55,60.6,41.7
"2023-09-07 16:16:36",57,58.7,42.8
"2023-09-07 17:16:36",50.2,69.8,40.8
"2023-09-07 18:16:36",48.6,72.4,40.1
"2023-09-07 19:16:36",48.7,71.3,39.9
"2023-09-07 20:16:36",46.9,73.3,38.8
"2023-09-07 21:16:36",46.2,73.3,38.1
"2023-09-07 22:16:36",44.1,75.6,36.9
"2023-09-07 23:16:36",41,79.5,35.2
"2023-09-08 00:16:36",38.7,82.1,33.6
"2023-09-08 01:16:36",40.5,76.6,33.6
"2023-09-08 02:16:36",40.6,75.1,33.4
"2023-09-08 03:16:36",46.6,48.3,28.2
"2023-09-08 04:16:36",50.9,42.3,28.9
"2023-09-08 05:16:36",53.8,45.3,33.3
"2023-09-08 06:16:36",57.9,34.6,30.2
"2023-09-08 07:16:36",59.4,30.6,28.6
"2023-09-08 08:16:36",60.1,30,28.6
"2023-09-08 09:16:36",62.1,27,27.9
"2023-09-08 10:16:36",60.1,38,34.5
"2023-09-08 11:16:36",58.5,40.7,34.7
"2023-09-08 12:16:36",55,49.6,36.7
"2023-09-08 13:16:36",57.6,41.2,34.3
"2023-09-08 14:16:36",57.2,41.1,33.8
"2023-09-08 15:16:36",46.9,65.3,36
"2023-09-08 16:16:36",44.1,72.3,35.8
"2023-09-08 17:16:36",42.8,75.5,35.6
"2023-09-08 18:16:36",43,72.8,34.9
"2023-09-08 19:16:36",43.7,66.1,33.1
"2023-09-08 20:16:36",41.4,70.6,32.5
"2023-09-08 21:16:36",41.2,69.3,32
"2023-09-08 22:16:36",41,70.4,32.2
"2023-09-08 23:16:36",36.3,93.4,34.5
"2023-09-09 00:16:36",38.3,83.4,33.8
"2023-09-09 01:16:36",39.6,73.7,31.8
"2023-09-09 02:16:36",39.2,72.4,31.1
"2023-09-09 03:16:36",39.4,69.4,30.2
"2023-09-09 04:16:36",39.7,69.4,30.6
"2023-09-09 05:16:36",42.4,64.4,31.3
"2023-09-09 06:16:36",44.1,63.5,32.5
"2023-09-09 07:16:36",47.3,59.2,33.8
"2023-09-09 08:16:36",48.6,57.6,34.3
"2023-09-09 09:16:36",50.5,53.4,34.3
"2023-09-09 10:16:36",47.1,61.2,34.5
"2023-09-09 11:16:36",51.1,54.5,35.2
"2023-09-09 12:16:36",52,56.1,36.9
"2023-09-09 13:16:36",53.6,46.7,33.8
"2023-09-09 14:16:36",48.7,53.3,32.5
"2023-09-09 15:16:36",43.2,71.6,34.7
"2023-09-09 16:16:36",42.1,79.8,36.3
"2023-09-09 17:16:36",39.7,88.4,36.7
"2023-09-09 18:16:36",37.6,98.7,37.2
"2023-09-09 19:16:36",35.6,100,36.3
"2023-09-09 20:16:36",32,100,33.1
"2023-09-09 21:16:36",31.8,100,33.4
"2023-09-09 22:16:36",32,100,34
"2023-09-09 23:16:36",31.8,100,34
"2023-09-10 00:16:36",31.8,100,34
"2023-09-10 01:16:36",31.8,100,34.2
"2023-09-10 02:16:36",31.5,100,33.8
"2023-09-10 03:16:36",30.9,100,33.4
"2023-09-10 04:16:36",30.9,100,33.4
"2023-09-10 05:16:36",31.1,100,33.6
"2023-09-10 06:16:36",30.7,100,32.9
"2023-09-10 07:16:36",32.4,100,34.3
"2023-09-10 08:16:36",34.9,100,35.8
"2023-09-10 09:16:36",31.8,100,33.3
"2023-09-10 10:16:36",32.7,100,34.5
"2023-09-10 11:16:36",36.1,100,37.9
"2023-09-10 12:16:36",37.6,96.4,36.7
"2023-09-10 13:16:36",37.9,90,35.2
"2023-09-10 14:16:36",34.9,98.3,34.5
"2023-09-10 15:16:36",31.5,100,32.5
"2023-09-10 16:16:36",30.6,100,32
"2023-09-10 17:16:36",29.7,100,31.5
"2023-09-10 18:16:36",29.1,100,31.3
"2023-09-10 19:16:36",29.3,100,31.6
"2023-09-10 20:16:36",28.9,100,31.3
"2023-09-10 21:16:36",28.9,100,31.3
"2023-09-10 22:16:36",28.8,100,31.1
"2023-09-10 23:16:36",28.4,100,30.7
"2023-09-11 00:16:36",27.9,100,30.2
"2023-09-11 01:16:36",28.6,100,30.4
"2023-09-11 02:16:36",30.2,100,30.6
"2023-09-11 03:16:36",31.8,90.9,29.5
"2023-09-11 04:16:36",32.5,83.3,28
"2023-09-11 05:16:36",33.6,80.9,28.4
"2023-09-11 06:16:36",37,70.8,28.4
"2023-09-11 07:16:36",38.1,70.7,29.5
"2023-09-11 08:16:36",40.1,65.5,29.5
"2023-09-11 09:16:36",43.2,63.1,31.5
"2023-09-11 10:16:36",43.7,62.9,32
"2023-09-11 11:16:36",44.1,65.3,33.3
"2023-09-11 12:16:36",45.5,62.2,33.4
"2023-09-11 13:16:36",46.9,59.3,33.4
"2023-09-11 14:16:36",45.3,55.4,30.4
"2023-09-11 15:16:36",43.7,66.4,33.3
"2023-09-11 16:16:36",41,65.5,30.4
"2023-09-11 17:16:36",38.5,75,31.3
"2023-09-11 18:16:36",37.4,76.2,30.6
"2023-09-11 19:16:36",36.5,80.7,31.1
"2023-09-11 20:16:36",35.2,80.8,30
"2023-09-11 21:16:36",34,81.5,28.9
"2023-09-11 22:16:36",34.7,73.9,27.3
"2023-09-11 23:16:36",34.5,69.8,25.7
"2023-09-12 00:16:36",32.9,73.2,25.3
"2023-09-12 01:16:36",32.9,74.2,25.5
"2023-09-12 02:16:36",34.3,71,25.9
"2023-09-12 03:16:36",33.3,70.7,24.8
"2023-09-12 04:16:36",37,66.4,27
"2023-09-12 05:16:36",41.5,59.4,28.4
"2023-09-12 06:16:36",44.2,53.6,28.6
"2023-09-12 07:16:36",44.8,51.2,27.9
"2023-09-12 08:16:36",46.2,49,28.2
"2023-09-12 09:16:36",46.2,47.8,27.5
"2023-09-12 10:16:36",47.1,45.1,27
"2023-09-12 11:16:36",50.7,45.2,30.4
"2023-09-12 12:16:36",48.4,47.9,29.7
"2023-09-12 13:16:36",48.6,48.7,30.2
"2023-09-12 14:16:36",50.2,48.2,31.5
"2023-09-12 15:16:36",46.8,55,31.5
"2023-09-12 16:16:36",48.2,55.7,33.1
"2023-09-12 17:16:36",44.1,65.9,33.4
"2023-09-12 18:16:36",42.1,67.8,32.2
"2023-09-12 19:16:36",43.2,61.5,30.9
"2023-09-12 20:16:36",42.3,61.4,30
"2023-09-12 21:16:36",41,63.6,29.7
"2023-09-12 22:16:36",45.5,57,31.1
"2023-09-12 23:16:36",45.9,54.3,30.4
"2023-09-13 00:16:36",46,54.2,30.4
"2023-09-13 01:16:36",37.9,92.3,36
"2023-09-13 02:16:36",32.5,100,33.6
"2023-09-13 03:16:36",31.8,100,33.6
"2023-09-13 04:16:36",33.4,100,34.5
"2023-09-13 05:16:36",37.4,91.9,35.2
"2023-09-13 06:16:36",39.2,76.8,32.5
"2023-09-13 07:16:36",41.4,67,31.3
"2023-09-13 08:16:36",43.9,65.7,33.3
"2023-09-13 09:16:36",42.6,60.9,30
"2023-09-13 10:16:36",45.5,54.6,30.2
"2023-09-13 11:16:36",48,49,29.8
"2023-09-13 12:16:36",50.2,45.2,29.8
"2023-09-13 13:16:36",51.8,44.3,30.7
"2023-09-13 14:16:36",51.8,39.9,28.2
"2023-09-13 15:16:36",50.9,42,28.8
"2023-09-13 16:16:36",52,44.6,31.1
"2023-09-13 17:16:36",47.3,42.9,25.9
"2023-09-13 18:16:36",45.5,42.9,24.3
"2023-09-13 19:16:36",45.5,42.7,24.1
"2023-09-13 20:16:36",40.8,56.2,26.4
"2023-09-13 21:16:36",40.6,53.4,25
"2023-09-13 22:16:36",40.3,56.3,26.1
"2023-09-13 23:16:36",38.7,60.8,26.2
"2023-09-14 00:16:36",38.5,61.7,26.4
"2023-09-14 01:16:36",36.9,62.8,25.3
"2023-09-14 02:16:36",36,65.7,25.5
"2023-09-14 03:16:36",35.2,66.6,25.2
"2023-09-14 04:16:36",37,64,26.1
"2023-09-14 05:16:36",38.8,64.7,28
"2023-09-14 06:16:36",44.8,56.5,30.4
"2023-09-14 07:16:36",46.8,56.3,32
"2023-09-14 08:16:36",43.2,64.5,32
"2023-09-14 09:16:36",43.5,67.1,33.4
"2023-09-14 10:16:36",40.5,79.5,34.7
"2023-09-14 11:16:36",37.2,100,37.4
"2023-09-14 12:16:36",41.5,86.7,37.9
"2023-09-14 13:16:36",44.6,60.7,31.8
"2023-09-14 14:16:36",43.5,55.9,28.8
"2023-09-14 15:16:36",46.2,49.9,28.6
"2023-09-14 16:16:36",43.2,55,28
"2023-09-14 17:16:36",41.4,59.8,28.4
"2023-09-14 18:16:36",36.5,82.4,31.6
